,audio_key,chord_progressions,pitch_range,num_measures,bpm,genre,track_role,inst,sample_rhythm,time_signature,min_velocity,max_velocity,split_data,id
5146,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'E+', 'E+', 'E+', 'E+', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']]",mid_high,8,80,cinematic,main_melody,flute,standard,4/4,101,102,train,commu05147
5148,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4']]",mid_high,4,120,cinematic,riff,acoustic_piano,standard,4/4,59,60,train,commu05149
5149,cmajor,"[['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,100,newage,riff,acoustic_piano,standard,4/4,45,46,train,commu05150
5150,cmajor,"[['Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'G', 'G', 'G', 'G', 'Am7', 'Am7', 'Am7', 'Am7', 'Gm7', 'Gm7', 'Gm7', 'Gm7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Em7', 'Em7', 'Em7', 'Em7', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'Gsus4', 'Gsus4', 'G7', 'G7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Dm7', 'Dm7', 'G', 'G', 'Am7', 'Am7', 'Am7', 'Am7', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'G7', 'G7', 'G7', 'G7', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']]",mid_low,8,80,cinematic,accompaniment,acoustic_piano,standard,4/4,26,56,train,commu05151
5151,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid_high,4,45,newage,accompaniment,acoustic_piano,standard,4/4,23,30,train,commu05152
5152,cmajor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']]",mid_high,8,65,newage,pad,synth_pad,standard,4/4,67,68,train,commu05153
5154,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",low,8,90,cinematic,bass,string_ensemble,standard,4/4,67,68,train,commu05155
5155,cmajor,"[['Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",mid,8,80,cinematic,pad,string_ensemble,standard,4/4,52,60,train,commu05156
5156,aminor,"[['Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Dsus4', 'Dsus4', 'Dsus4', 'Dsus4', 'Dsus4', 'Dsus4', 'Dsus4', 'Dsus4', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4']]",high,4,80,cinematic,riff,acoustic_piano,standard,4/4,36,48,train,commu05157
5157,cmajor,"[['C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'G', 'G', 'G', 'G']]",mid_low,4,100,newage,accompaniment,acoustic_piano,standard,4/4,45,46,train,commu05158
5158,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,4,65,newage,pad,synth_pad,standard,4/4,67,68,train,commu05159
5159,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'E+', 'E+', 'E+', 'E+', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']]",mid,8,80,cinematic,accompaniment,string_ensemble,standard,4/4,71,103,train,commu05160
5160,aminor,"[['Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']]",mid_high,8,110,cinematic,main_melody,acoustic_piano,standard,4/4,71,72,train,commu05161
5161,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid,4,45,newage,pad,synth_pad-2,standard,4/4,69,70,train,commu05162
5162,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid_high,4,45,newage,accompaniment,acoustic_piano,standard,4/4,23,30,train,commu05163
5163,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A#', 'A#', 'A#', 'A#', 'A#', 'A#', 'A#', 'A#']]",mid,4,50,newage,accompaniment,acoustic_guitar,standard,4/4,51,52,train,commu05164
5164,aminor,"[['Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid_low,4,60,cinematic,pad,acoustic_piano,standard,4/4,25,26,train,commu05165
5165,cmajor,"[['C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Gm', 'Gm', 'C', 'C', 'F', 'F', 'F', 'F', 'Em', 'Em', 'Em', 'Em', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'G', 'G', 'G', 'G']]",mid,4,100,newage,main_melody,acoustic_piano,standard,4/4,49,50,train,commu05166
5166,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,4,65,newage,pad,synth_pad,standard,4/4,64,107,train,commu05167
5168,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'E7', 'E7', 'E7', 'E7', 'E7', 'E7', 'E7', 'E7']]",high,8,120,cinematic,main_melody,string_ensemble,standard,4/4,69,76,train,commu05169
5169,aminor,"[['Dm7', 'Dm7', 'Dm7', 'Dm7', 'Em7', 'Em7', 'Em7', 'Em7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Am', 'Am', 'Am', 'Am', 'Em7', 'Em7', 'Em7', 'Em7', 'Dmaj7', 'Dmaj7', 'Dmaj7', 'Dmaj7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Am', 'Am', 'Am', 'Am', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Em7', 'Em7', 'Em7', 'Em7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Em7', 'Em7', 'Em7', 'Em7', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'Em7', 'Em7', 'Em7', 'Em7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'A', 'A', 'A', 'A']]",mid,8,80,cinematic,accompaniment,acoustic_piano,standard,4/4,27,54,train,commu05170
5170,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_low,8,100,cinematic,accompaniment,acoustic_piano,standard,4/4,85,86,train,commu05171
5172,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'E+', 'E+', 'E+', 'E+', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']]",mid_high,8,80,cinematic,sub_melody,celesta,standard,4/4,45,61,train,commu05173
5173,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']]",mid_low,8,120,cinematic,pad,acoustic_piano,standard,4/4,93,96,train,commu05174
5174,cmajor,"[['Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",mid_low,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,31,50,train,commu05175
5175,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'E+', 'E+', 'E+', 'E+', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']]",mid_high,8,80,cinematic,main_melody,string_ensemble,standard,4/4,32,127,train,commu05176
5176,cmajor,"[['Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,34,38,train,commu05177
5177,cmajor,"[['C', 'C', 'C', 'C', 'E7', 'E7', 'E7', 'E7', 'Am7', 'Am7', 'Am7', 'Am7', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G7', 'G7', 'G7', 'G7', 'Em7', 'Em7', 'Em7', 'Em7', 'A7', 'A7', 'A7', 'A7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'G7', 'G7', 'G7', 'G7', 'Em7', 'Em7', 'Em7', 'Em7', 'Am7', 'Am7', 'Am7', 'Am7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Fm', 'Fm', 'Fm', 'Fm', 'G7', 'G7', 'G7', 'G7', 'G7', 'G7', 'G7', 'G7']]",mid_high,8,60,cinematic,sub_melody,acoustic_piano,standard,4/4,29,61,train,commu05178
5178,cmajor,"[['Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",mid_high,8,80,cinematic,main_melody,acoustic_piano,standard,4/4,53,60,train,commu05179
5179,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",high,4,45,newage,main_melody,acoustic_piano,standard,4/4,24,26,train,commu05180
5180,aminor,"[['Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G7', 'G7', 'G7', 'G7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'C', 'C', 'C', 'C', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G7', 'G7', 'G7', 'G7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'A7', 'A7', 'A7', 'A7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G7', 'G7', 'G7', 'G7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Am7', 'Am7', 'Am7', 'Am7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G7', 'G7', 'G7', 'G7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'A', 'A', 'A', 'A']]",mid_high,8,60,newage,main_melody,acoustic_piano,standard,4/4,41,48,train,commu05181
5181,cmajor,"[['C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,4,100,newage,sub_melody,acoustic_piano,standard,4/4,45,46,train,commu05182
5182,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']]",mid,4,60,cinematic,accompaniment,acoustic_piano,standard,4/4,25,28,train,commu05183
5183,cmajor,"[['Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']]",high,4,80,cinematic,riff,acoustic_piano,standard,4/4,33,46,train,commu05184
5184,cmajor,"[['C', 'C', 'C', 'C', 'Em7', 'Em7', 'Em7', 'Em7', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am7', 'Am7', 'Am7', 'Am7', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'Em7', 'Em7', 'Em7', 'Em7', 'F', 'F', 'F', 'F', 'Am7', 'Am7', 'Am7', 'Am7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",high,8,65,newage,pad,synth_pad,standard,4/4,67,68,train,commu05185
5185,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",high,8,120,cinematic,riff,acoustic_piano,standard,4/4,55,62,train,commu05186
5188,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,4,65,newage,pad,synth_pad,standard,4/4,101,102,train,commu05189
5189,aminor,"[['Dm7', 'Dm7', 'Dm7', 'Dm7', 'Em7', 'Em7', 'Em7', 'Em7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Am', 'Am', 'Am', 'Am', 'Em7', 'Em7', 'Em7', 'Em7', 'Dmaj7', 'Dmaj7', 'Dmaj7', 'Dmaj7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Am', 'Am', 'Am', 'Am', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Em7', 'Em7', 'Em7', 'Em7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Em7', 'Em7', 'Em7', 'Em7', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'Em7', 'Em7', 'Em7', 'Em7', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'A', 'A', 'A', 'A']]",mid_high,8,80,cinematic,riff,acoustic_piano,standard,4/4,29,41,train,commu05190
5190,cmajor,"[['Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'G', 'G', 'G', 'G', 'Am7', 'Am7', 'Am7', 'Am7', 'Gm7', 'Gm7', 'Gm7', 'Gm7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Em7', 'Em7', 'Em7', 'Em7', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'Gsus4', 'Gsus4', 'G7', 'G7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Dm7', 'Dm7', 'G', 'G', 'Am7', 'Am7', 'Am7', 'Am7', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'G7', 'G7', 'G7', 'G7', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']]",mid,8,80,cinematic,accompaniment,acoustic_guitar,standard,4/4,38,60,train,commu05191
5191,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid_high,4,120,cinematic,main_melody,acoustic_piano,standard,4/4,55,56,train,commu05192
5192,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid_low,4,45,newage,accompaniment,acoustic_piano,standard,4/4,21,29,train,commu05193
5194,cmajor,"[['F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am']]",mid,4,100,newage,main_melody,acoustic_piano,standard,4/4,45,46,train,commu05195
